system,family,probe,classifier,threshold_mode,source_group_macro_f1,source_group_weighted_f1,normal_f1,sensor_local_f1,process_f1,fault_source_macro_f1,binary_roc_auc,binary_pr_auc,binary_f1_train_threshold,false_alarm_rate_train_threshold,probe_train_seconds,selected_threshold,notes,localization_top1,localization_top2,localization_mrr,localization_mean_rank,dataset,seed,severity,n_train_per_class,n_test_per_class,split_protocol,ae_kind,selected_lr,selected_hidden,selected_latent,best_epoch,selected_epoch_budget,best_val_loss,ae_train_seconds,device,n_calibration_train,n_calibration_val,ae_feature_infer_ms_per_window
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.370046268780446,0.5260009563807033,0.2637362637362637,0.6039783001808319,0.2424242424242424,0.5433928336919518,0.6269,0.9355552614158996,0.8133704735376045,0.52,0.0271224999996775,0.3682771128388369,,0.32,0.4542857142857143,0.4923129251700681,3.74,air_quality,2,1.25,50,50,chronological split with train-fit preprocessing and non-overlapping windows,usad,0.0005,256.0,64.0,86.0,100.0,0.538422703742981,0.6163461000032839,cuda,20.0,5.0,0.028267783782212
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3375138086192728,0.5039419117415925,0.1875,0.5871559633027523,0.237885462555066,0.4980529311280046,0.48475,0.896758922029411,0.8652849740932642,0.76,0.026836999997613,0.3677716579453474,,0.1485714285714285,0.2828571428571428,0.3628163265306122,4.411428571428571,air_quality,2,1.25,50,50,chronological split with train-fit preprocessing and non-overlapping windows,gru,0.001,32.0,-1.0,16.0,30.0,0.9994159936904908,0.0752998999996634,cuda,20.0,5.0,0.0337328648665051
statistical_flat,baseline,flat,logistic,train_f1,0.4130168401235191,0.5286107913680339,0.2929936305732484,0.5864077669902913,0.3596491228070175,0.5906964656964657,0.7175,0.9528886825868096,0.8772845953002611,0.6,0.0152899999993678,0.2660405535813984,,0.1314285714285714,0.2257142857142857,0.3450850340136054,4.345714285714286,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.4304787335701123,0.5411984561231158,0.3068181818181818,0.5965583173996176,0.3880597014925373,0.6175775274648867,0.7442,0.9566062268671008,0.8314917127071824,0.46,0.0318307999987155,0.3525992630037244,,0.1314285714285714,0.2257142857142857,0.3450850340136054,4.345714285714286,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.4505004765391964,0.6767940444479768,0.1886792452830188,0.7899408284023669,0.3728813559322034,0.6548015772912545,0.6124499999999999,0.9229380414412262,0.8875,0.9,0.0368702000014309,0.224642525469922,,0.1257142857142857,0.2457142857142857,0.3397312925170068,4.477142857142857,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.4372710194628002,0.6531136782278334,0.1363636363636363,0.76103500761035,0.4144144144144144,0.6766015758821514,0.6013,0.9203875850491264,0.8515625,0.82,0.041583599999285,0.2784111831315888,,0.1257142857142857,0.2457142857142857,0.3397312925170068,4.477142857142857,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.4997748115612912,0.6699300732939282,0.1925925925925926,0.7550077041602465,0.5517241379310345,0.7378503730590844,0.6704000000000001,0.93758949049788,0.857516339869281,0.74,0.0445422000011603,0.1692983722103234,,0.1314285714285714,0.2257142857142857,0.3450850340136054,4.345714285714286,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5165035728198321,0.6832446221609642,0.3603603603603603,0.7666151468315301,0.4225352112676056,0.6513092047912699,0.82295,0.9744932907532802,0.9100126742712294,0.6,0.0373279000014008,0.2159201874445582,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5547651929572833,0.6911364202512978,0.4592592592592592,0.7593220338983051,0.4457142857142857,0.6701948151556987,0.8542000000000001,0.979990613901036,0.9045751633986928,0.38,0.030298000001494,0.3359803723577496,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2899316766720081,0.4600570291178026,0.1818181818181818,0.5451197053406999,0.1428571428571428,0.505948779995967,0.5403,0.9050160704475506,0.7174887892376681,0.58,0.0246136000023398,0.4778991432680271,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.3605755303054688,0.6143925494361648,0.0,0.7413010590015129,0.3404255319148936,0.5726944765507338,0.7430499999999999,0.960881200886564,0.939929328621908,1.0,0.0264891000006173,0.1834429015267983,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.5996006070772426,0.7468754160342945,0.4923076923076923,0.8205128205128205,0.4859813084112149,0.7033081145230677,0.81665,0.9734295405253232,0.9142857142857144,0.36,0.0492924000027414,0.1823288020766778,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.5716648283907746,0.7315303073017012,0.4961240310077519,0.8114630467571644,0.4074074074074074,0.6574609291372298,0.81595,0.9728374940224012,0.923469387755102,0.44,0.0545081000018399,0.2015646914338407,,0.4171428571428571,0.5657142857142857,0.5822789115646259,3.071428571428572,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.55909471357699,0.6899700071324298,0.5132743362831859,0.7554076539101497,0.4086021505376344,0.6314895769355829,0.8644000000000001,0.9795925542856634,0.9301143583227446,0.42,0.0265216999978292,0.2398978761784397,,0.6742857142857143,0.7971428571428572,0.7895374149659863,1.7571428571428571,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,tcn,0.001,48.0,-1.0,98.0,100.0,0.0329864807426929,6.459017299999687,cuda,20.0,5.0,0.0326658378361497
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3294397585957076,0.4653688084207914,0.2358078602620087,0.5333333333333333,0.2191780821917808,0.5410749094959622,0.64425,0.9391621438157544,0.7391952309985097,0.46,0.0283196999989741,0.3948649063558715,,0.3485714285714286,0.4628571428571428,0.5096666666666666,3.677142857142857,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,usad,0.0005,256.0,64.0,86.0,100.0,0.538422703742981,0.6405653000001621,cuda,20.0,5.0,0.0300067027038076
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.330082640673554,0.5068817513678937,0.1525423728813559,0.5952813067150635,0.2424242424242424,0.4977245643080516,0.50515,0.9050167490740678,0.8721227621483376,0.82,0.0270519000005151,0.3581283241761649,,0.1428571428571428,0.2857142857142857,0.3593537414965986,4.417142857142857,air_quality,2,1.5,50,50,chronological split with train-fit preprocessing and non-overlapping windows,gru,0.001,32.0,-1.0,16.0,30.0,0.9994159936904908,0.0812724999996135,cuda,20.0,5.0,0.0361116756755871
statistical_flat,baseline,flat,logistic,train_f1,0.4191758752569305,0.529267775412441,0.2926829268292683,0.5843137254901961,0.3805309734513274,0.6077277630675689,0.7038500000000001,0.9498618103894784,0.8713910761154856,0.6,0.0149946999990788,0.2775467031280982,,0.16,0.2485714285714285,0.3649353741496598,4.302857142857143,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.4408719293416586,0.5451589796585233,0.3157894736842105,0.5973025048169557,0.4095238095238095,0.6283281524530342,0.7332000000000001,0.9555580273086388,0.8395061728395061,0.46,0.0329756999999517,0.3578688294086394,,0.16,0.2485714285714285,0.3649353741496598,4.302857142857143,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.4732785256733406,0.6582852709131956,0.2516556291390728,0.750788643533123,0.417391304347826,0.6846283508237725,0.6291500000000001,0.9262466762058372,0.8753246753246753,0.66,0.0361717999985558,0.2198567909413746,,0.1257142857142857,0.2457142857142857,0.3397312925170068,4.477142857142857,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.4648062567252133,0.6376194015923871,0.2456140350877192,0.724025974025974,0.4247787610619469,0.6817305228520182,0.61095,0.9240430738138344,0.823045267489712,0.58,0.0424912000016775,0.2306244493433772,,0.1257142857142857,0.2457142857142857,0.3397312925170068,4.477142857142857,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.473087186475025,0.6323451355132499,0.1842105263157894,0.7119741100323624,0.5230769230769231,0.7238829544523874,0.693525,0.947841503141364,0.8342245989304813,0.72,0.0440466000000014,0.2637657958258966,,0.16,0.2485714285714285,0.3649353741496598,4.302857142857143,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5594624738906635,0.7060493066333511,0.4098360655737705,0.7793427230046949,0.4892086330935252,0.6935067209597618,0.8387,0.977042163927375,0.9074550128534704,0.5,0.0375993000016023,0.2093876412298726,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5781485125256712,0.705367435968403,0.4806201550387597,0.768976897689769,0.4848484848484848,0.682650257362901,0.86605,0.981749536929432,0.913099870298314,0.38,0.0302059999994526,0.3074295926632012,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.280372818864459,0.449843899123044,0.15625,0.5345794392523364,0.1502890173410404,0.4809362958266882,0.5467500000000001,0.9063269874490544,0.7711864406779662,0.7,0.0248668999993242,0.4706941132826111,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.3607081728712024,0.6100734559977179,0.0,0.7347560975609756,0.3473684210526316,0.575858712279238,0.7587999999999999,0.963641130274244,0.9361702127659576,1.0,0.0268637000008311,0.1923890417873299,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.6177364314926447,0.7637756453145612,0.4369747899159664,0.8367952522255193,0.5794392523364486,0.7572520937006918,0.8379000000000001,0.9771057843415882,0.9142125480153648,0.48,0.046009599998797,0.1977396862074006,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.6200238529959892,0.7597163471776475,0.5112781954887218,0.8295625942684767,0.5192307692307693,0.7236958443854995,0.8329,0.9758198179817592,0.9242618741976892,0.38,0.054525099996681,0.2866516660703672,,0.4342857142857143,0.58,0.5957278911564625,2.98,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.5861146048093228,0.7140101086803631,0.5321100917431193,0.7779578606158833,0.4482758620689655,0.6563958916900093,0.87685,0.9818452617969796,0.9355246523388115,0.42,0.0270178999999188,0.2207412109713186,,0.7114285714285714,0.8228571428571428,0.8141768707482993,1.6657142857142857,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,tcn,0.001,48.0,-1.0,98.0,100.0,0.0329864807426929,6.436808599999495,cuda,20.0,5.0,0.0343988108137194
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3901683897428276,0.5846510184406488,0.1904761904761904,0.6818923327895595,0.2981366459627329,0.5699952221691352,0.64625,0.9394361737573812,0.8682170542635659,0.76,0.0279831999978341,0.3369681701834918,,0.3485714285714286,0.46,0.5099013605442176,3.66,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,usad,0.0005,256.0,64.0,86.0,100.0,0.538422703742981,0.6190310000019963,cuda,20.0,5.0,0.0285429189160994
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3294785186987394,0.510541736405841,0.1592920353982301,0.6010733452593918,0.2280701754385964,0.489911218724778,0.51465,0.9084609284656218,0.8792884371029225,0.82,0.0261129999998956,0.3544016646659804,,0.1485714285714285,0.3028571428571429,0.3676428571428571,4.348571428571429,air_quality,2,1.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,gru,0.001,32.0,-1.0,16.0,30.0,0.9994159936904908,0.0732339000023785,cuda,20.0,5.0,0.0338117837806773
statistical_flat,baseline,flat,logistic,train_f1,0.3786402090981668,0.5096720496492637,0.3195266272189349,0.575187969924812,0.2412060301507537,0.521747216834498,0.6889000000000001,0.9476274138569364,0.8679738562091504,0.66,0.0178247000003466,0.2858092534979164,,0.1485714285714285,0.2828571428571428,0.3650102040816326,4.285714285714286,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.3693876235946229,0.5291352138708802,0.2531645569620253,0.609009009009009,0.2459893048128342,0.5368814192343604,0.7049,0.952770025341954,0.8409703504043127,0.6,0.0356389000007766,0.327809922994585,,0.1485714285714285,0.2828571428571428,0.3650102040816326,4.285714285714286,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.3293373486492243,0.5888464188131225,0.0754716981132075,0.7186009538950715,0.1939393939393939,0.5290894301982105,0.5357999999999999,0.9134472166142268,0.8822055137844611,0.92,0.0407188000026508,0.2954706201838148,,0.12,0.2571428571428571,0.340187074829932,4.46,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.311531619125202,0.5807914088127991,0.0991735537190082,0.7154213036565977,0.12,0.4870550722628496,0.5624,0.9162326323203532,0.8600770218228498,0.88,0.0455313999991631,0.374242209040135,,0.12,0.2571428571428571,0.340187074829932,4.46,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.4129357102140816,0.6133680954396092,0.2601626016260163,0.7135842880523732,0.2650602409638554,0.55955591922498,0.68495,0.9414813964472846,0.8828828828828829,0.68,0.0472355999991123,0.2760762634380057,,0.1485714285714285,0.2828571428571428,0.3650102040816326,4.285714285714286,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4664038526671696,0.6215743934660873,0.3829787234042553,0.6991596638655462,0.3170731707317073,0.5859213250517599,0.7652,0.9625492898082768,0.8853754940711462,0.46,0.0385320999994291,0.1754874752552989,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4912385742710259,0.6266132035134853,0.3466666666666667,0.694300518134715,0.4327485380116959,0.654855039116429,0.76445,0.9640621667718412,0.8693333333333333,0.48,0.0285411000004387,0.3101525527032054,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2949256725463746,0.4187430449560556,0.1688311688311688,0.4806517311608961,0.2352941176470588,0.4744948808553049,0.5398,0.8983964946083176,0.8284182305630027,0.74,0.0237811000006331,0.4240121436112645,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.3706439393939393,0.5780934343434343,0.09375,0.6818181818181818,0.3363636363636363,0.5478654030084341,0.66335,0.9397258093583644,0.930622009569378,0.94,0.0264315999993414,0.2008846061538408,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.4676150907676269,0.6847470768617521,0.2696629213483146,0.7933130699088146,0.3398692810457516,0.6212409799845449,0.7818499999999999,0.968164784579736,0.9198520345252774,0.76,0.0538433000001532,0.2496952988985424,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.4712478665677225,0.6767513592492822,0.303030303030303,0.7795031055900621,0.3312101910828025,0.6125639961256399,0.7503,0.9630329645765844,0.917910447761194,0.7,0.066644599999563,0.2890515646557199,,0.3,0.4228571428571429,0.4856360544217687,3.58,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3870242033606624,0.4240189137738723,0.3208955223880597,0.4425162689804772,0.3976608187134502,0.6275322108623769,0.7946000000000001,0.9685461296855836,0.7120253164556962,0.14,0.0256969000001845,0.4627263208360094,,0.6057142857142858,0.74,0.7356190476190477,2.0628571428571427,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,tcn,0.001,48.0,-1.0,100.0,100.0,0.0479524508118629,6.499407299997984,cuda,20.0,5.0,0.0338936216241956
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3313829476390836,0.6378102111578619,0.0,0.791023842917251,0.203125,0.5323535025768277,0.52895,0.9104561053067648,0.929845422116528,1.0,0.0272823999985121,0.3113160498459182,,0.2685714285714285,0.3885714285714285,0.4482040816326531,4.022857142857143,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,usad,0.001,256.0,64.0,38.0,50.0,0.5870177149772644,0.44617769999968,cuda,20.0,5.0,0.0298149189188119
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2815887298594218,0.493174441794793,0.099009900990099,0.5989672977624785,0.146788990825688,0.4326706292273007,0.5663,0.9179700019764148,0.886107634543179,0.9,0.0266701999971701,0.442568431641433,,0.1714285714285714,0.2828571428571428,0.370360544217687,4.454285714285715,air_quality,3,0.75,50,50,chronological split with train-fit preprocessing and non-overlapping windows,gru,0.0005,64.0,-1.0,98.0,100.0,0.9737861752510072,1.056558500000392,cuda,20.0,5.0,0.0365871351331824
statistical_flat,baseline,flat,logistic,train_f1,0.3965703547098896,0.5160285020750137,0.313953488372093,0.5757575757575758,0.3,0.5586844593884628,0.67385,0.9408310993777096,0.8639365918097754,0.6,0.0175532000030216,0.2367525811132551,,0.1714285714285714,0.2885714285714286,0.378047619047619,4.26,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.3804403008517326,0.5116675614881318,0.2926829268292683,0.5772811918063314,0.271356783919598,0.5394418809052955,0.68985,0.9474109083261196,0.842391304347826,0.52,0.0336099000014655,0.3340091069501975,,0.1714285714285714,0.2885714285714286,0.378047619047619,4.26,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.3489622175597694,0.5812330198883442,0.1343283582089552,0.6973684210526315,0.2151898734177215,0.5428770448089335,0.5563,0.9184481038237317,0.8560311284046692,0.82,0.0413004000001819,0.2793829424211685,,0.12,0.2571428571428571,0.340187074829932,4.46,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.3762672831950677,0.5876446499539114,0.2339181286549707,0.6933333333333334,0.2015503875968992,0.5409617591530005,0.5830500000000001,0.9196648464657652,0.8203017832647462,0.6,0.0439841000006708,0.3425179427800436,,0.12,0.2571428571428571,0.340187074829932,4.46,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.4532577687456469,0.6148540388572445,0.3673469387755102,0.6956521739130435,0.2967741935483871,0.5733333333333333,0.7011499999999999,0.9417032074450158,0.8764940239043825,0.46,0.0474494999980379,0.2349569682080945,,0.1714285714285714,0.2885714285714286,0.378047619047619,4.26,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5031173562321104,0.6507658947003209,0.4133333333333333,0.7245901639344262,0.3714285714285714,0.6256784577952461,0.79535,0.9689153957605444,0.8826666666666667,0.38,0.037164199999097,0.2146333934979823,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5198057226195334,0.6543682305638995,0.4029850746268656,0.7216494845360825,0.4347826086956521,0.6548051852667915,0.7886,0.968640771592554,0.8955613577023499,0.46,0.0290881000000808,0.3030357388348934,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.2948634734441186,0.421520147713696,0.1677419354838709,0.4848484848484848,0.232,0.4769002516079199,0.54575,0.8999852797306582,0.8268456375838926,0.74,0.0234105000017734,0.4226657772419775,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4428156547344688,0.613836155063995,0.247191011235955,0.6993464052287581,0.3819095477386934,0.5925617260566878,0.6827,0.945435875767228,0.9173859432799012,0.78,0.0267299999977694,0.2522620948509412,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.503874375201351,0.7156842619986513,0.2926829268292683,0.8215892053973014,0.3973509933774834,0.6609087205909876,0.77765,0.96593093578061,0.9290953545232272,0.76,0.0536476000015682,0.1570216337390044,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.4994661209236108,0.7088950186116177,0.2637362637362637,0.8136094674556213,0.4210526315789473,0.6728888888888889,0.77395,0.9665582116694412,0.9304029304029304,0.76,0.0655450999984168,0.1866557954525745,,0.3057142857142857,0.4514285714285714,0.4958775510204081,3.494285714285714,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4900656376148964,0.6162726013309043,0.4271844660194174,0.6793760831889082,0.3636363636363636,0.5745055226303877,0.8421000000000001,0.9764242070396296,0.9259723964868256,0.56,0.0290041000007477,0.2772536972156238,,0.6628571428571428,0.8057142857142857,0.7811190476190476,1.8371428571428567,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,tcn,0.001,48.0,-1.0,100.0,100.0,0.0479524508118629,6.4727499000000535,cuda,20.0,5.0,0.0345784864849348
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3378011072599656,0.637967841822549,0.0,0.7880512091038406,0.2253521126760563,0.5410749094959622,0.5298499999999999,0.9112985300658688,0.9349112426035504,1.0,0.0291022999990673,0.2917159181293736,,0.2714285714285714,0.38,0.4474625850340136,4.065714285714286,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,usad,0.001,256.0,64.0,38.0,50.0,0.5870177149772644,0.468449199997849,cuda,20.0,5.0,0.0292789189198457
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2973173801641579,0.5112679555502148,0.1030927835051546,0.6182432432432432,0.1706161137440758,0.4548449401750851,0.565,0.9178814267934804,0.8916562889165629,0.9,0.0275531000006594,0.4180044610733828,,0.1714285714285714,0.2857142857142857,0.3690170068027211,4.505714285714285,air_quality,3,1.0,50,50,chronological split with train-fit preprocessing and non-overlapping windows,gru,0.0005,64.0,-1.0,98.0,100.0,0.9737861752510072,1.0705345999995188,cuda,20.0,5.0,0.0363124324350202
statistical_flat,baseline,flat,logistic,train_f1,0.3862677560888235,0.5067891243156871,0.3312883435582822,0.5670498084291188,0.2604651162790697,0.5252165568098593,0.6873999999999999,0.9452720673202344,0.8699080157687253,0.6,0.0155016999997315,0.2739269712786003,,0.1657142857142857,0.3028571428571429,0.3819183673469388,4.128571428571429,air_quality,3,1.25,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.3769240370470343,0.5051479870485687,0.2929936305732484,0.5692599620493358,0.2685185185185185,0.5301855766972046,0.6935,0.9476829384365976,0.8506056527590848,0.54,0.0322052000010444,0.2678424958717557,,0.1657142857142857,0.3028571428571429,0.3819183673469388,4.128571428571429,air_quality,3,1.25,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.3650511167361847,0.5882398139258814,0.1294964028776978,0.6998341625207297,0.2658227848101265,0.5796663601733876,0.5802999999999999,0.921602150238488,0.8622908622908623,0.84,0.0374639000001479,0.2552060982616213,,0.12,0.2571428571428571,0.340187074829932,4.46,air_quality,3,1.25,50,50,chronological split with train-fit preprocessing and non-overlapping windows,,,,,,,,,,,,
